freq, data
2.852250000000000000e+09, 7.040196295396575543e+00
2.852500000000000000e+09, 7.427409660278674330e+00
2.852750000000000000e+09, 7.832005633000448164e+00
2.853000000000000000e+09, 8.255052038024771832e+00
2.853250000000000000e+09, 8.697700564817669289e+00
2.853500000000000000e+09, 9.161194823920332908e+00
2.853750000000000000e+09, 9.646879320168377347e+00
2.854000000000000000e+09, 1.015620946388902368e+01
2.854250000000000000e+09, 1.069076275898332895e+01
2.854500000000000000e+09, 1.125225132790024318e+01
2.854750000000000000e+09, 1.184253595818874416e+01
2.855000000000000000e+09, 1.246364188424287889e+01
2.855250000000000000e+09, 1.311777655183745139e+01
2.855500000000000000e+09, 1.380734965305850537e+01
2.855750000000000000e+09, 1.453499576643590174e+01
2.856000000000000000e+09, 1.530359999290210382e+01
2.856250000000000000e+09, 1.611632704435178454e+01
2.856500000000000000e+09, 1.697665432014875009e+01
2.856750000000000000e+09, 1.788840960046005435e+01
2.857000000000000000e+09, 1.885581409688562715e+01
2.857250000000000000e+09, 1.988353173426832754e+01
2.857500000000000000e+09, 2.097672569741920867e+01
2.857750000000000000e+09, 2.214112346839948486e+01
2.858000000000000000e+09, 2.338309181083063137e+01
2.858250000000000000e+09, 2.470972343583677500e+01
2.858500000000000000e+09, 2.612893741986639284e+01
2.858750000000000000e+09, 2.764959585019589738e+01
2.859000000000000000e+09, 2.928163966438824772e+01
2.859250000000000000e+09, 3.103624724339620755e+01
2.859500000000000000e+09, 3.292602003582082659e+01
2.859750000000000000e+09, 3.496520035823836281e+01
2.860000000000000000e+09, 3.716992756239454110e+01
2.860250000000000000e+09, 3.955854001649463214e+01
2.860500000000000000e+09, 4.215193184837151108e+01
2.860750000000000000e+09, 4.497397517449188342e+01
2.861000000000000000e+09, 4.805202061296844107e+01
2.861250000000000000e+09, 5.141749125138857579e+01
2.861500000000000000e+09, 5.510658786682266452e+01
2.861750000000000000e+09, 5.916112594661623802e+01
2.862000000000000000e+09, 6.362952765266776112e+01
2.862250000000000000e+09, 6.856799375989783130e+01
2.862500000000000000e+09, 7.404188077434511683e+01
2.862750000000000000e+09, 8.012730511667672317e+01
2.863000000000000000e+09, 8.691298637227551183e+01
2.863250000000000000e+09, 9.450231996972215143e+01
2.863500000000000000e+09, 1.030156276389190282e+02
2.863750000000000000e+09, 1.125924575780847618e+02
2.864000000000000000e+09, 1.233936730648902795e+02
2.864250000000000000e+09, 1.356028437738319496e+02
2.864500000000000000e+09, 1.494260875495272387e+02
2.864750000000000000e+09, 1.650889329905722889e+02
2.865000000000000000e+09, 1.828279055716191692e+02
2.865250000000000000e+09, 2.028733261382961359e+02
2.865500000000000000e+09, 2.254183121703728716e+02
2.865750000000000000e+09, 2.505675815117242280e+02
2.866000000000000000e+09, 2.782594925860420290e+02
2.866250000000000000e+09, 3.081581976914924326e+02
2.866500000000000000e+09, 3.395237389234971488e+02
2.866750000000000000e+09, 3.710904106272749914e+02
2.867000000000000000e+09, 4.010165264323845236e+02
2.867250000000000000e+09, 4.269953661000587317e+02
2.867500000000000000e+09, 4.465999692950845201e+02
2.867750000000000000e+09, 4.578364917728213186e+02
2.868000000000000000e+09, 4.597248870785755912e+02
2.868250000000000000e+09, 4.526310445672155538e+02
2.868500000000000000e+09, 4.381664978244110671e+02
2.868750000000000000e+09, 4.187140117824512799e+02
2.869000000000000000e+09, 3.968302986925074833e+02
2.869250000000000000e+09, 3.747767408836600680e+02
2.869500000000000000e+09, 3.542876285007133674e+02
2.869750000000000000e+09, 3.365462148606966366e+02
2.870000000000000000e+09, 3.222795643462514477e+02
2.870250000000000000e+09, 3.118911116574323614e+02
2.870500000000000000e+09, 3.055822832535882299e+02
2.870750000000000000e+09, 3.034429033008759689e+02
2.871000000000000000e+09, 3.055060728558594292e+02
2.871250000000000000e+09, 3.117688821984298784e+02
2.871500000000000000e+09, 3.221801490271017769e+02
2.871750000000000000e+09, 3.365941486922175727e+02
2.872000000000000000e+09, 3.546881685804460176e+02
2.872250000000000000e+09, 3.758452434435225200e+02
2.872500000000000000e+09, 3.990161367585554899e+02
2.872750000000000000e+09, 4.226001732217204676e+02
2.873000000000000000e+09, 4.444190233115666047e+02
2.873250000000000000e+09, 4.618788562602762227e+02
2.873500000000000000e+09, 4.723819086411537000e+02
2.873750000000000000e+09, 4.739274859777097504e+02
2.874000000000000000e+09, 4.656807210299393205e+02
2.874250000000000000e+09, 4.482243017588515954e+02
2.874500000000000000e+09, 4.233501053417635376e+02
2.874750000000000000e+09, 3.935084101604487614e+02
2.875000000000000000e+09, 3.611945534695161655e+02
2.875250000000000000e+09, 3.285088378978043693e+02
2.875500000000000000e+09, 2.969667004053262644e+02
2.875750000000000000e+09, 2.675068698725675631e+02
2.876000000000000000e+09, 2.406025980791538075e+02
2.876250000000000000e+09, 2.163990019879364013e+02
2.876500000000000000e+09, 1.948345668021288191e+02
2.876750000000000000e+09, 1.757324513980791778e+02
2.877000000000000000e+09, 1.588622042343391172e+02
2.877250000000000000e+09, 1.439781285245525453e+02
2.877500000000000000e+09, 1.308412407444540690e+02
2.877750000000000000e+09, 1.192305570571268873e+02
2.878000000000000000e+09, 1.089478487645818063e+02
2.878250000000000000e+09, 9.981863025985069271e+01
2.878500000000000000e+09, 9.169112558834349613e+01
2.878750000000000000e+09, 8.443426910981914091e+01
2.879000000000000000e+09, 7.793535128473476448e+01
2.879250000000000000e+09, 7.209764538279314650e+01
2.879500000000000000e+09, 6.683818590671565119e+01
2.879750000000000000e+09, 6.208577373974291902e+01
2.880000000000000000e+09, 5.777922953552271679e+01
2.880250000000000000e+09, 5.386588861274746876e+01
2.880500000000000000e+09, 5.030031705150018695e+01
2.880750000000000000e+09, 4.704322342622695885e+01
2.881000000000000000e+09, 4.406053984979992322e+01
2.881250000000000000e+09, 4.132264752366971550e+01
2.881500000000000000e+09, 3.880372452321261534e+01
2.881750000000000000e+09, 3.648119639458185759e+01
2.882000000000000000e+09, 3.433527293151790616e+01
2.882250000000000000e+09, 3.234855706075747861e+01
2.882500000000000000e+09, 3.050571402331356197e+01
2.882750000000000000e+09, 2.879319098431095725e+01
2.883000000000000000e+09, 2.719897885388105507e+01
2.883250000000000000e+09, 2.571240948650173053e+01
2.883500000000000000e+09, 2.432398258084320020e+01
2.883750000000000000e+09, 2.302521756074800763e+01
2.884000000000000000e+09, 2.180852651165363909e+01
2.884250000000000000e+09, 2.066710490301689873e+01
2.884500000000000000e+09, 1.959483736966679501e+01
2.884750000000000000e+09, 1.858621627336432880e+01
2.885000000000000000e+09, 1.763627113675914870e+01
2.885250000000000000e+09, 1.674050734913179284e+01
2.885500000000000000e+09, 1.589485279810994811e+01
2.885750000000000000e+09, 1.509561129324009698e+01
2.886000000000000000e+09, 1.433942182349995420e+01
2.886250000000000000e+09, 1.362322283779289833e+01
2.886500000000000000e+09, 1.294422086028141194e+01
2.886750000000000000e+09, 1.229986285527846235e+01
2.887000000000000000e+09, 1.168781184275306018e+01
2.887250000000000000e+09, 1.110592533813465721e+01
2.887500000000000000e+09, 1.055223625133345422e+01
2.887750000000000000e+09, 1.002493593163256946e+01
2.888000000000000000e+09, 9.522359088923533221e+00
2.888250000000000000e+09, 9.042970358943314579e+00
2.888500000000000000e+09, 8.585352311801436542e+00
2.888750000000000000e+09, 8.148194730048125223e+00
2.889000000000000000e+09, 7.730285005567078649e+00
2.889250000000000000e+09, 7.330499524293284885e+00
2.889500000000000000e+09, 6.947795924670224998e+00
2.889750000000000000e+09, 6.581206130299471546e+00
2.890000000000000000e+09, 6.229830069758064859e+00
2.890250000000000000e+09, 5.892830007365929212e+00
2.890500000000000000e+09, 5.569425418030010455e+00
2.890750000000000000e+09, 5.258888347387151718e+00
2.891000000000000000e+09, 4.960539205493891934e+00
2.891250000000000000e+09, 4.673742948420861687e+00
2.891500000000000000e+09, 4.397905607431106922e+00
2.891750000000000000e+09, 4.132471130065591858e+00
2.892000000000000000e+09, 3.876918501518264115e+00
2.892250000000000000e+09, 3.630759118237150140e+00
2.892500000000000000e+09, 3.393534388805039548e+00
2.892750000000000000e+09, 3.164813539891359717e+00
2.893000000000000000e+09, 2.944191607475969086e+00
2.893250000000000000e+09, 2.731287595668326240e+00
2.893500000000000000e+09, 2.525742787319070537e+00
2.893750000000000000e+09, 2.327219192276728243e+00
2.894000000000000000e+09, 2.135398120607944428e+00
2.894250000000000000e+09, 1.949978869398711900e+00
2.894500000000000000e+09, 1.770677512907078643e+00
2.894750000000000000e+09, 1.597225786862808583e+00
2.895000000000000000e+09, 1.429370058621571182e+00
2.895250000000000000e+09, 1.266870375694182371e+00
2.895500000000000000e+09, 1.109499585896855933e+00
2.895750000000000000e+09, 9.570425230164394392e-01
2.896000000000000000e+09, 8.092952524645093959e-01
2.896250000000000000e+09, 6.660643719133299001e-01
2.896500000000000000e+09, 5.271663623724505143e-01
2.896750000000000000e+09, 3.924269855826123532e-01
2.897000000000000000e+09, 2.616807239794107787e-01
2.897250000000000000e+09, 1.347702598171727217e-01
2.897500000000000000e+09, 1.154599034802394897e-02
2.897750000000000000e+09, -1.081344237743460113e-01
2.898000000000000000e+09, -2.244064794488194181e-01
2.898250000000000000e+09, -3.373992237975604880e-01
2.898500000000000000e+09, -4.472356207093728386e-01
2.898750000000000000e+09, -5.540328932283982155e-01
2.899000000000000000e+09, -6.579028435945675213e-01
2.899250000000000000e+09, -7.589521525914717515e-01
2.899500000000000000e+09, -8.572826597203411225e-01
2.899750000000000000e+09, -9.529916255943726711e-01
2.900000000000000000e+09, -1.046171977834489120e+00
2.900250000000000000e+09, -1.136912541644425900e+00
2.900500000000000000e+09, -1.225298256149218723e+00
2.900750000000000000e+09, -1.311410377495382917e+00
2.901000000000000000e+09, -1.395326669632947159e+00
2.901250000000000000e+09, -1.477121583627987178e+00
2.901500000000000000e+09, -1.556866426288991079e+00
2.901750000000000000e+09, -1.634629518830619688e+00
2.902000000000000000e+09, -1.710476346243630097e+00
2.902250000000000000e+09, -1.784469697989577774e+00
2.902500000000000000e+09, -1.856669800592886332e+00
2.902750000000000000e+09, -1.927134442660591418e+00
2.903000000000000000e+09, -1.995919092821300644e+00
2.903250000000000000e+09, -2.063077011039200492e+00
2.903500000000000000e+09, -2.128659353726151338e+00
2.903750000000000000e+09, -2.192715273044673729e+00
2.904000000000000000e+09, -2.255292010766839716e+00
2.904250000000000000e+09, -2.316434987028397341e+00
2.904500000000000000e+09, -2.376187884293809560e+00
2.904750000000000000e+09, -2.434592726826060982e+00
2.905000000000000000e+09, -2.491689955934899281e+00
2.905250000000000000e+09, -2.547518501258532631e+00
2.905500000000000000e+09, -2.602115848316598701e+00
2.905750000000000000e+09, -2.655518102556224669e+00
2.906000000000000000e+09, -2.707760050098262816e+00
2.906250000000000000e+09, -2.758875215377082579e+00
2.906500000000000000e+09, -2.808895915854628278e+00
2.906750000000000000e+09, -2.857853313977678056e+00
2.907000000000000000e+09, -2.905777466536325626e+00
2.907250000000000000e+09, -2.952697371571565199e+00
2.907500000000000000e+09, -2.998641012970441722e+00
2.907750000000000000e+09, -3.043635402878471119e+00
2.908000000000000000e+09, -3.087706622050887084e+00
2.908250000000000000e+09, -3.130879858256699233e+00
2.908500000000000000e+09, -3.173179442842481990e+00
2.908750000000000000e+09, -3.214628885556245930e+00
2.909000000000000000e+09, -3.255250907725609544e+00
2.909250000000000000e+09, -3.295067473878782849e+00
2.909500000000000000e+09, -3.334099821891544302e+00
2.909750000000000000e+09, -3.372368491738398255e+00
2.910000000000000000e+09, -3.409893352921485654e+00
2.910250000000000000e+09, -3.446693630646453510e+00
2.910500000000000000e+09, -3.482787930810438137e+00
2.910750000000000000e+09, -3.518194263863525073e+00
2.911000000000000000e+09, -3.552930067601502095e+00
2.911250000000000000e+09, -3.587012228944382208e+00
2.911500000000000000e+09, -3.620457104752080824e+00
2.911750000000000000e+09, -3.653280541725706598e+00
2.912000000000000000e+09, -3.685497895440188465e+00
2.912250000000000000e+09, -3.717124048551413651e+00
2.912500000000000000e+09, -3.748173428218630754e+00
2.912750000000000000e+09, -3.778660022780629291e+00
2.913000000000000000e+09, -3.808597397722088829e+00
2.913250000000000000e+09, -3.837998710964497295e+00
2.913500000000000000e+09, -3.866876727514169332e+00
2.913750000000000000e+09, -3.895243833498149399e+00
2.914000000000000000e+09, -3.923112049617119901e+00
2.914250000000000000e+09, -3.950493044042891366e+00
2.914500000000000000e+09, -3.977398144786588929e+00
2.914750000000000000e+09, -4.003838351562267306e+00
2.915000000000000000e+09, -4.029824347169397747e+00
2.915250000000000000e+09, -4.055366508416445193e+00
2.915500000000000000e+09, -4.080474916606611657e+00
2.915750000000000000e+09, -4.105159367605724086e+00
2.916000000000000000e+09, -4.129429381511240393e+00
2.916250000000000000e+09, -4.153294211940356639e+00
2.916500000000000000e+09, -4.176762854954326087e+00
2.916750000000000000e+09, -4.199844057635195860e+00
2.917000000000000000e+09, -4.222546326330400390e+00
2.917250000000000000e+09, -4.244877934579844414e+00
2.917500000000000000e+09, -4.266846930739419008e+00
2.917750000000000000e+09, -4.288461145314180101e+00
2.918000000000000000e+09, -4.309728198013779377e+00
2.918250000000000000e+09, -4.330655504542164635e+00
2.918500000000000000e+09, -4.351250283132889862e+00
2.918750000000000000e+09, -4.371519560840959606e+00
2.919000000000000000e+09, -4.391470179601480339e+00
2.919250000000000000e+09, -4.411108802065008661e+00
2.919500000000000000e+09, -4.430441917218946202e+00
2.919750000000000000e+09, -4.449475845803921636e+00
2.920000000000000000e+09, -4.468216745533690748e+00
2.920250000000000000e+09, -4.486670616126652078e+00
2.920500000000000000e+09, -4.504843304156747053e+00
2.920750000000000000e+09, -4.522740507731114690e+00
2.921000000000000000e+09, -4.540367781001549474e+00
2.921250000000000000e+09, -4.557730538516505447e+00
2.921500000000000000e+09, -4.574834059420052057e+00
2.921750000000000000e+09, -4.591683491503912862e+00
2.922000000000000000e+09, -4.608283855118461503e+00
2.922250000000000000e+09, -4.624640046948245597e+00
2.922500000000000000e+09, -4.640756843657401376e+00
2.922750000000000000e+09, -4.656638905410062534e+00
2.923000000000000000e+09, -4.672290779270646510e+00
2.923250000000000000e+09, -4.687716902488684667e+00
2.923500000000000000e+09, -4.702921605672674588e+00
2.923750000000000000e+09, -4.717909115857215951e+00
2.924000000000000000e+09, -4.732683559467520062e+00
2.924250000000000000e+09, -4.747248965185212555e+00
2.924500000000000000e+09, -4.761609266719164069e+00
2.924750000000000000e+09, -4.775768305484947795e+00
2.925000000000000000e+09, -4.789729833196341602e+00
2.925250000000000000e+09, -4.803497514372178756e+00
2.925500000000000000e+09, -4.817074928761695851e+00
2.925750000000000000e+09, -4.830465573691383518e+00
2.926000000000000000e+09, -4.843672866336257599e+00
2.926250000000000000e+09, -4.856700145918308564e+00
2.926500000000000000e+09, -4.869550675834788400e+00
2.926750000000000000e+09, -4.882227645718902664e+00
2.927000000000000000e+09, -4.894734173435336899e+00
2.927250000000000000e+09, -4.907073307012975505e+00
2.927500000000000000e+09, -4.919248026517061945e+00
2.927750000000000000e+09, -4.931261245862965659e+00
2.928000000000000000e+09, -4.943115814573628697e+00
2.928250000000000000e+09, -4.954814519482685142e+00
2.928500000000000000e+09, -4.966360086385173567e+00
2.928750000000000000e+09, -4.977755181637665949e+00
2.929000000000000000e+09, -4.989002413709599182e+00
2.929250000000000000e+09, -5.000104334687484275e+00
2.929500000000000000e+09, -5.011063441733645263e+00
2.929750000000000000e+09, -5.021882178501037686e+00
2.930000000000000000e+09, -5.032562936505660112e+00
2.930250000000000000e+09, -5.043108056458011745e+00
2.930500000000000000e+09, -5.053519829554980802e+00
2.930750000000000000e+09, -5.063800498733512789e+00
2.931000000000000000e+09, -5.073952259887334115e+00
2.931250000000000000e+09, -5.083977263047991357e+00
2.931500000000000000e+09, -5.093877613531380355e+00
2.931750000000000000e+09, -5.103655373050923316e+00
2.932000000000000000e+09, -5.113312560798501494e+00
2.932250000000000000e+09, -5.122851154494204806e+00
2.932500000000000000e+09, -5.132273091405920695e+00
2.932750000000000000e+09, -5.141580269339755205e+00
2.933000000000000000e+09, -5.150774547602242848e+00
2.933250000000000000e+09, -5.159857747935237882e+00
2.933500000000000000e+09, -5.168831655424403593e+00
2.933750000000000000e+09, -5.177698019382126482e+00
2.934000000000000000e+09, -5.186458554205676030e+00
2.934250000000000000e+09, -5.195114940211421839e+00
2.934500000000000000e+09, -5.203668824445844443e+00
2.934750000000000000e+09, -5.212121821474088534e+00
2.935000000000000000e+09, -5.220475514146771800e+00
2.935250000000000000e+09, -5.228731454345716401e+00
2.935500000000000000e+09, -5.236891163709287866e+00
2.935750000000000000e+09, -5.244956134337948050e+00
2.936000000000000000e+09, -5.252927829480662503e+00
2.936250000000000000e+09, -5.260807684202741363e+00
2.936500000000000000e+09, -5.268597106035690203e+00
2.936750000000000000e+09, -5.276297475609619703e+00
2.937000000000000000e+09, -5.283910147268755964e+00
2.937250000000000000e+09, -5.291436449670554154e+00
2.937500000000000000e+09, -5.298877686368923534e+00
2.937750000000000000e+09, -5.306235136382041695e+00
2.938000000000000000e+09, -5.313510054745222533e+00
2.938250000000000000e+09, -5.320703673049277604e+00
2.938500000000000000e+09, -5.327817199964821171e+00
2.938750000000000000e+09, -5.334851821752923939e+00
2.939000000000000000e+09, -5.341808702762527616e+00
2.939250000000000000e+09, -5.348688985915005745e+00
2.939500000000000000e+09, -5.355493793176258954e+00
