freq, data
2.825500000000000000e+09, -5.795128690643331026e+00
2.825750000000000000e+09, -5.754498861643515539e+00
2.826000000000000000e+09, -5.713169910744031021e+00
2.826250000000000000e+09, -5.671125602176271485e+00
2.826500000000000000e+09, -5.628349223387504097e+00
2.826750000000000000e+09, -5.584823568055341525e+00
2.827000000000000000e+09, -5.540530918389043435e+00
2.827250000000000000e+09, -5.495453026683092546e+00
2.827500000000000000e+09, -5.449571096086623712e+00
2.827750000000000000e+09, -5.402865760550204399e+00
2.828000000000000000e+09, -5.355317063909419417e+00
2.828250000000000000e+09, -5.306904438062337803e+00
2.828500000000000000e+09, -5.257606680195602067e+00
2.828750000000000000e+09, -5.207401929011258090e+00
2.829000000000000000e+09, -5.156267639903745703e+00
2.829250000000000000e+09, -5.104180559033549613e+00
2.829500000000000000e+09, -5.051116696240900872e+00
2.829750000000000000e+09, -4.997051296739654980e+00
2.830000000000000000e+09, -4.941958811527935147e+00
2.830250000000000000e+09, -4.885812866448417502e+00
2.830500000000000000e+09, -4.828586229827106280e+00
2.830750000000000000e+09, -4.770250778615239717e+00
2.831000000000000000e+09, -4.710777462954401251e+00
2.831250000000000000e+09, -4.650136269080078932e+00
2.831500000000000000e+09, -4.588296180473736108e+00
2.831750000000000000e+09, -4.525225137167945277e+00
2.832000000000000000e+09, -4.460889993103207551e+00
2.832250000000000000e+09, -4.395256471428797163e+00
2.832500000000000000e+09, -4.328289117633186578e+00
2.832750000000000000e+09, -4.259951250382391308e+00
2.833000000000000000e+09, -4.190204909936824151e+00
2.833250000000000000e+09, -4.119010804008982340e+00
2.833500000000000000e+09, -4.046328250915342650e+00
2.833750000000000000e+09, -3.972115119866382216e+00
2.834000000000000000e+09, -3.896327768228356803e+00
2.834250000000000000e+09, -3.818920975579524146e+00
2.834500000000000000e+09, -3.739847874371710290e+00
2.834750000000000000e+09, -3.659059876995435445e+00
2.835000000000000000e+09, -3.576506599033221434e+00
2.835250000000000000e+09, -3.492135778471059382e+00
2.835500000000000000e+09, -3.405893190622229838e+00
2.835750000000000000e+09, -3.317722558500758367e+00
2.836000000000000000e+09, -3.227565458363431006e+00
2.836250000000000000e+09, -3.135361220119699865e+00
2.836500000000000000e+09, -3.041046822287427176e+00
2.836750000000000000e+09, -2.944556781149639590e+00
2.837000000000000000e+09, -2.845823033742563624e+00
2.837250000000000000e+09, -2.744774814278580166e+00
2.837500000000000000e+09, -2.641338523578748543e+00
2.837750000000000000e+09, -2.535437591058331108e+00
2.838000000000000000e+09, -2.426992328774861818e+00
2.838250000000000000e+09, -2.315919777011676395e+00
2.838500000000000000e+09, -2.202133540830087277e+00
2.838750000000000000e+09, -2.085543616980322312e+00
2.839000000000000000e+09, -1.966056210514608438e+00
2.839250000000000000e+09, -1.843573540395057719e+00
2.839500000000000000e+09, -1.717993633333854575e+00
2.839750000000000000e+09, -1.589210105043354915e+00
2.840000000000000000e+09, -1.457111928008455237e+00
2.840250000000000000e+09, -1.321583184822671342e+00
2.840500000000000000e+09, -1.182502806051953570e+00
2.840750000000000000e+09, -1.039744291506014662e+00
2.841000000000000000e+09, -8.931754137049647824e-01
2.841250000000000000e+09, -7.426579022285597631e-01
2.841500000000000000e+09, -5.880471075257300839e-01
2.841750000000000000e+09, -4.291916426419959407e-01
2.842000000000000000e+09, -2.659330011911649194e-01
2.842250000000000000e+09, -9.810514975384165837e-02
2.842500000000000000e+09, 7.446590727220403494e-02
2.842750000000000000e+09, 2.519625925176658399e-01
2.843000000000000000e+09, 4.345762525208751725e-01
2.843250000000000000e+09, 6.225076891865182205e-01
2.843500000000000000e+09, 8.159677285990944995e-01
2.843750000000000000e+09, 1.015177830218487287e+00
2.844000000000000000e+09, 1.220370739762884682e+00
2.844250000000000000e+09, 1.431791189390384744e+00
2.844500000000000000e+09, 1.649696649128662429e+00
2.844750000000000000e+09, 1.874358133874984844e+00
2.845000000000000000e+09, 2.106061070701427340e+00
2.845250000000000000e+09, 2.345106231656231444e+00
2.845500000000000000e+09, 2.591810737757565875e+00
2.845750000000000000e+09, 2.846509140435777852e+00
2.846000000000000000e+09, 3.109554587301536444e+00
2.846250000000000000e+09, 3.381320079806975798e+00
2.846500000000000000e+09, 3.662199831133811756e+00
2.846750000000000000e+09, 3.952610733495463435e+00
2.847000000000000000e+09, 4.252993944990386410e+00
2.847250000000000000e+09, 4.563816607203087017e+00
2.847500000000000000e+09, 4.885573705931282262e+00
2.847750000000000000e+09, 5.218790088738275657e+00
2.848000000000000000e+09, 5.564022654506054266e+00
2.848250000000000000e+09, 5.921862731817585157e+00
2.848500000000000000e+09, 6.292938664848689356e+00
2.848750000000000000e+09, 6.677918627527393625e+00
2.849000000000000000e+09, 7.077513689051169621e+00
2.849250000000000000e+09, 7.492481156474305237e+00
2.849500000000000000e+09, 7.923628223027719741e+00
2.849750000000000000e+09, 8.371815954156105022e+00
2.850000000000000000e+09, 8.837963647003586942e+00
2.850250000000000000e+09, 9.323053603307108972e+00
2.850500000000000000e+09, 9.828136360433330054e+00
2.850750000000000000e+09, 1.035433643069639942e+01
2.851000000000000000e+09, 1.090285860520809891e+01
2.851250000000000000e+09, 1.147499488543894941e+01
2.851500000000000000e+09, 1.207213211352381066e+01
2.851750000000000000e+09, 1.269576038126020023e+01
2.852000000000000000e+09, 1.334748230787267076e+01
2.852250000000000000e+09, 1.402902328812469790e+01
2.852500000000000000e+09, 1.474224282544757969e+01
2.852750000000000000e+09, 1.548914707964854998e+01
2.853000000000000000e+09, 1.627190277571343913e+01
2.853250000000000000e+09, 1.709285263952214606e+01
2.853500000000000000e+09, 1.795453254827595302e+01
2.853750000000000000e+09, 1.885969060846173306e+01
2.854000000000000000e+09, 1.981130840265975834e+01
2.854250000000000000e+09, 2.081262467889352763e+01
2.854500000000000000e+09, 2.186716179301643947e+01
2.854750000000000000e+09, 2.297875525636442262e+01
2.855000000000000000e+09, 2.415158678813299531e+01
2.855250000000000000e+09, 2.539022132522702435e+01
2.855500000000000000e+09, 2.669964850222061870e+01
2.855750000000000000e+09, 2.808532918101757758e+01
2.856000000000000000e+09, 2.955324768413366598e+01
2.856250000000000000e+09, 3.110997046727605664e+01
2.856500000000000000e+09, 3.276271205568651368e+01
2.856750000000000000e+09, 3.451940916347118815e+01
2.857000000000000000e+09, 3.638880401375217133e+01
2.857250000000000000e+09, 3.838053797627715369e+01
2.857500000000000000e+09, 4.050525673215614830e+01
2.857750000000000000e+09, 4.277472825335924966e+01
2.858000000000000000e+09, 4.520197493338147865e+01
2.858250000000000000e+09, 4.780142120401151828e+01
2.858500000000000000e+09, 5.058905789051787139e+01
2.858750000000000000e+09, 5.358262434890249892e+01
2.859000000000000000e+09, 5.680180902960967870e+01
2.859250000000000000e+09, 6.026846843014103428e+01
2.859500000000000000e+09, 6.400686330413927294e+01
2.859750000000000000e+09, 6.804390930383223690e+01
2.860000000000000000e+09, 7.240943669196997234e+01
2.860250000000000000e+09, 7.713645001849525329e+01
2.860500000000000000e+09, 8.226137324050407074e+01
2.860750000000000000e+09, 8.782425803590476221e+01
2.861000000000000000e+09, 9.386892219097848056e+01
2.861250000000000000e+09, 1.004429698785816925e+02
2.861500000000000000e+09, 1.075976251190903952e+02
2.861750000000000000e+09, 1.153872823180341527e+02
2.862000000000000000e+09, 1.238686421560392716e+02
2.862250000000000000e+09, 1.330992564513531988e+02
2.862500000000000000e+09, 1.431352525356510057e+02
2.862750000000000000e+09, 1.540279498147528727e+02
2.863000000000000000e+09, 1.658190277763031872e+02
2.863250000000000000e+09, 1.785338744527205108e+02
2.863500000000000000e+09, 1.921727703264218405e+02
2.863750000000000000e+09, 2.066996971783503056e+02
2.864000000000000000e+09, 2.220288773547100334e+02
2.864250000000000000e+09, 2.380097308918548151e+02
2.864500000000000000e+09, 2.544118514411144361e+02
2.864750000000000000e+09, 2.709128290527188483e+02
2.865000000000000000e+09, 2.870930869566037131e+02
2.865250000000000000e+09, 3.024428610230594359e+02
2.865500000000000000e+09, 3.163862415602976057e+02
2.865750000000000000e+09, 3.283249391168668581e+02
2.866000000000000000e+09, 3.376997156804895894e+02
2.866250000000000000e+09, 3.440610198356224601e+02
2.866500000000000000e+09, 3.471346042770225608e+02
2.866750000000000000e+09, 3.468659390842701100e+02
2.867000000000000000e+09, 3.434311848345619751e+02
2.867250000000000000e+09, 3.372115950840857863e+02
2.867500000000000000e+09, 3.287387161607001076e+02
2.867750000000000000e+09, 3.186250189873742897e+02
2.868000000000000000e+09, 3.074959785160080514e+02
2.868250000000000000e+09, 2.959356998593306685e+02
2.868500000000000000e+09, 2.844517924219400697e+02
2.868750000000000000e+09, 2.734592939991694038e+02
2.869000000000000000e+09, 2.632797391942518743e+02
2.869250000000000000e+09, 2.541501509788358248e+02
2.869500000000000000e+09, 2.462371164813225732e+02
2.869750000000000000e+09, 2.396522970759619966e+02
2.870000000000000000e+09, 2.344670415090429856e+02
2.870250000000000000e+09, 2.307248582986341603e+02
2.870500000000000000e+09, 2.284512472386665536e+02
2.870750000000000000e+09, 2.276608152582497269e+02
2.871000000000000000e+09, 2.283617871163260986e+02
2.871250000000000000e+09, 2.305580483630164110e+02
2.871500000000000000e+09, 2.342487939434504369e+02
2.871750000000000000e+09, 2.394257522591695988e+02
2.872000000000000000e+09, 2.460678543067294584e+02
2.872250000000000000e+09, 2.541331650598650072e+02
2.872500000000000000e+09, 2.635479454608047831e+02
2.872750000000000000e+09, 2.741929422244098191e+02
2.873000000000000000e+09, 2.858874981974905722e+02
2.873250000000000000e+09, 2.983729194528634139e+02
2.873500000000000000e+09, 3.112977437370798839e+02
2.873750000000000000e+09, 3.242089844343103664e+02
2.874000000000000000e+09, 3.365546522584491527e+02
2.874250000000000000e+09, 3.477031207996155899e+02
2.874500000000000000e+09, 3.569832385269096449e+02
2.874750000000000000e+09, 3.637448161298239597e+02
2.875000000000000000e+09, 3.674325991211927658e+02
2.875250000000000000e+09, 3.676600734156094177e+02
2.875500000000000000e+09, 3.642657287568289917e+02
2.875750000000000000e+09, 3.573365967167156896e+02
2.876000000000000000e+09, 3.471922608213312174e+02
2.876250000000000000e+09, 3.343339148810900383e+02
2.876500000000000000e+09, 3.193723931402683434e+02
2.876750000000000000e+09, 3.029526382258432022e+02
2.877000000000000000e+09, 2.856893747298809103e+02
2.877250000000000000e+09, 2.681223280432215006e+02
2.877500000000000000e+09, 2.506925443145765371e+02
2.877750000000000000e+09, 2.337365628668539159e+02
2.878000000000000000e+09, 2.174930363722744460e+02
2.878250000000000000e+09, 2.021163510956166931e+02
2.878500000000000000e+09, 1.876929127641826938e+02
2.878750000000000000e+09, 1.742572097782920082e+02
2.879000000000000000e+09, 1.618060549034803444e+02
2.879250000000000000e+09, 1.503103493941505633e+02
2.879500000000000000e+09, 1.397243045928144056e+02
2.879750000000000000e+09, 1.299923706825659906e+02
2.880000000000000000e+09, 1.210542510588862797e+02
2.880250000000000000e+09, 1.128483999631825156e+02
2.880500000000000000e+09, 1.053143644372109975e+02
2.880750000000000000e+09, 9.839427296181682436e+01
2.881000000000000000e+09, 9.203371111736043986e+01
2.881250000000000000e+09, 8.618216837515484485e+01
2.881500000000000000e+09, 8.079319314897827553e+01
2.881750000000000000e+09, 7.582435593177098099e+01
2.882000000000000000e+09, 7.123709173959534269e+01
2.882250000000000000e+09, 6.699647170932786366e+01
2.882500000000000000e+09, 6.307093803873269877e+01
2.882750000000000000e+09, 5.943202517695292642e+01
2.883000000000000000e+09, 5.605408216552797995e+01
2.883250000000000000e+09, 5.291400542559232179e+01
2.883500000000000000e+09, 4.999098742253877248e+01
2.883750000000000000e+09, 4.726628401973956528e+01
2.884000000000000000e+09, 4.472300159389084939e+01
2.884250000000000000e+09, 4.234590386204081369e+01
2.884500000000000000e+09, 4.012123767466997748e+01
2.884750000000000000e+09, 3.803657662525197480e+01
2.885000000000000000e+09, 3.608068111915983422e+01
2.885250000000000000e+09, 3.424337346677763350e+01
2.885500000000000000e+09, 3.251542657081919430e+01
2.885750000000000000e+09, 3.088846483421118450e+01
2.886000000000000000e+09, 2.935487600075742165e+01
2.886250000000000000e+09, 2.790773274161636408e+01
2.886500000000000000e+09, 2.654072290684215574e+01
2.886750000000000000e+09, 2.524808746675988402e+01
2.887000000000000000e+09, 2.402456526903450396e+01
2.887250000000000000e+09, 2.286534383182008412e+01
2.887500000000000000e+09, 2.176601548028176580e+01
2.887750000000000000e+09, 2.072253821270945906e+01
2.888000000000000000e+09, 1.973120075347616975e+01
2.888250000000000000e+09, 1.878859131359216761e+01
2.888500000000000000e+09, 1.789156963607889139e+01
2.888750000000000000e+09, 1.703724195341831305e+01
2.889000000000000000e+09, 1.622293852852900287e+01
2.889250000000000000e+09, 1.544619348967905381e+01
2.889500000000000000e+09, 1.470472670403306381e+01
2.889750000000000000e+09, 1.399642746467509369e+01
2.890000000000000000e+09, 1.331933979243369492e+01
2.890250000000000000e+09, 1.267164917709357752e+01
2.890500000000000000e+09, 1.205167060300323101e+01
2.890750000000000000e+09, 1.145783772202424800e+01
2.891000000000000000e+09, 1.088869305252429598e+01
2.891250000000000000e+09, 1.034287909696240604e+01
2.891500000000000000e+09, 9.819130282789622299e+00
2.891750000000000000e+09, 9.316265642099864408e+00
2.892000000000000000e+09, 8.833182154896203286e+00
2.892250000000000000e+09, 8.368848689147917241e+00
2.892500000000000000e+09, 7.922300478141366398e+00
2.892750000000000000e+09, 7.492634082095843695e+00
2.893000000000000000e+09, 7.079002786729926555e+00
2.893250000000000000e+09, 6.680612396516561802e+00
2.893500000000000000e+09, 6.296717384838167675e+00
2.893750000000000000e+09, 5.926617367215859744e+00
2.894000000000000000e+09, 5.569653867301941119e+00
2.894250000000000000e+09, 5.225207348445406907e+00
2.894500000000000000e+09, 4.892694486413809329e+00
2.894750000000000000e+09, 4.571565661322260610e+00
2.895000000000000000e+09, 4.261302649017938649e+00
2.895250000000000000e+09, 3.961416494127544041e+00
2.895500000000000000e+09, 3.671445548723530905e+00
2.895750000000000000e+09, 3.390953662126795720e+00
2.896000000000000000e+09, 3.119528508760353702e+00
2.896250000000000000e+09, 2.856780042218693083e+00
2.896500000000000000e+09, 2.602339064837980942e+00
2.896750000000000000e+09, 2.355855903057221923e+00
2.897000000000000000e+09, 2.116999179762693473e+00
2.897250000000000000e+09, 1.885454675619008924e+00
2.897500000000000000e+09, 1.660924272119641998e+00
2.897750000000000000e+09, 1.443124969746637731e+00
2.898000000000000000e+09, 1.231787975221436682e+00
2.898250000000000000e+09, 1.026657852362905743e+00
2.898500000000000000e+09, 8.274917315510332827e-01
2.898750000000000000e+09, 6.340585732308792188e-01
2.899000000000000000e+09, 4.461384812857112081e-01
2.899250000000000000e+09, 2.635220624655687516e-01
2.899500000000000000e+09, 8.600982838113324647e-02
2.899750000000000000e+09, -8.658836313352580305e-02
2.900000000000000000e+09, -2.544538302192158596e-01
2.900250000000000000e+09, -4.177595554384385679e-01
2.900500000000000000e+09, -5.766706429382288945e-01
2.900750000000000000e+09, -7.313447465956706139e-01
2.901000000000000000e+09, -8.819324712304226210e-01
2.901250000000000000e+09, -1.028577748801868808e+00
2.901500000000000000e+09, -1.171418191356700333e+00
2.901750000000000000e+09, -1.310585422354034080e+00
2.902000000000000000e+09, -1.446205387868367609e+00
2.902250000000000000e+09, -1.578398649054840064e+00
2.902500000000000000e+09, -1.707280657155182624e+00
2.902750000000000000e+09, -1.832962012225524795e+00
2.903000000000000000e+09, -1.955548706678328585e+00
2.903250000000000000e+09, -2.075142354648925824e+00
2.903500000000000000e+09, -2.191840408122274653e+00
2.903750000000000000e+09, -2.305736360686702291e+00
2.904000000000000000e+09, -2.416919939718100707e+00
2.904250000000000000e+09, -2.525477287739901655e+00
2.904500000000000000e+09, -2.631491133650575520e+00
2.904750000000000000e+09, -2.735040954461086748e+00
2.905000000000000000e+09, -2.836203128139326068e+00
2.905250000000000000e+09, -2.935051078116552858e+00
2.905500000000000000e+09, -3.031655409972318083e+00
2.905750000000000000e+09, -3.126084040778538409e+00
2.906000000000000000e+09, -3.218402321550470901e+00
2.906250000000000000e+09, -3.308673153221809216e+00
2.906500000000000000e+09, -3.396957096532949194e+00
2.906750000000000000e+09, -3.483312476195343343e+00
2.907000000000000000e+09, -3.567795479670705205e+00
2.907250000000000000e+09, -3.650460250881419455e+00
2.907500000000000000e+09, -3.731358979147758603e+00
2.907750000000000000e+09, -3.810541983628221274e+00
2.908000000000000000e+09, -3.888057793521458194e+00
2.908250000000000000e+09, -3.963953224271634213e+00
2.908500000000000000e+09, -4.038273450003632803e+00
2.908750000000000000e+09, -4.111062072400200051e+00
2.909000000000000000e+09, -4.182361186219756277e+00
2.909250000000000000e+09, -4.252211441641215117e+00
2.909500000000000000e+09, -4.320652103610571615e+00
2.909750000000000000e+09, -4.387721108353266786e+00
2.910000000000000000e+09, -4.453455117206285507e+00
2.910250000000000000e+09, -4.517889567914622262e+00
2.910500000000000000e+09, -4.581058723527974941e+00
2.910750000000000000e+09, -4.642995719025412527e+00
2.911000000000000000e+09, -4.703732605788140120e+00
2.911250000000000000e+09, -4.763300394033386453e+00
2.911500000000000000e+09, -4.821729093315775927e+00
2.911750000000000000e+09, -4.879047751196368132e+00
2.912000000000000000e+09, -4.935284490173708072e+00
2.912250000000000000e+09, -4.990466542965791064e+00
2.912500000000000000e+09, -5.044620286226786376e+00
2.912750000000000000e+09, -5.097771272777556817e+00
2.913000000000000000e+09, -5.149944262424552832e+00
2.913250000000000000e+09, -5.201163251437479929e+00
2.913500000000000000e+09, -5.251451500752199131e+00
2.913750000000000000e+09, -5.300831562961626275e+00
2.914000000000000000e+09, -5.349325308153936476e+00
2.914250000000000000e+09, -5.396953948654158673e+00
2.914500000000000000e+09, -5.443738062722117910e+00
2.914750000000000000e+09, -5.489697617256917184e+00
2.915000000000000000e+09, -5.534851989555347629e+00
2.915250000000000000e+09, -5.579219988169151989e+00
2.915500000000000000e+09, -5.622819872903654925e+00
2.915750000000000000e+09, -5.665669373998012404e+00
2.916000000000000000e+09, -5.707785710525230982e+00
2.916250000000000000e+09, -5.749185608048131613e+00
2.916500000000000000e+09, -5.789885315565509671e+00
2.916750000000000000e+09, -5.829900621781020753e+00
2.917000000000000000e+09, -5.869246870725628895e+00
2.917250000000000000e+09, -5.907938976762871164e+00
2.917500000000000000e+09, -5.945991439004736812e+00
2.917750000000000000e+09, -5.983418355164536351e+00
2.918000000000000000e+09, -6.020233434871798295e+00
2.918250000000000000e+09, -6.056450012473032274e+00
2.918500000000000000e+09, -6.092081059340962668e+00
2.918750000000000000e+09, -6.127139195713728448e+00
2.919000000000000000e+09, -6.161636702084544837e+00
2.919250000000000000e+09, -6.195585530161241472e+00
2.919500000000000000e+09, -6.228997313414206261e+00
2.919750000000000000e+09, -6.261883377230360814e+00
2.920000000000000000e+09, -6.294254748689915857e+00
2.920250000000000000e+09, -6.326122165981910683e+00
2.920500000000000000e+09, -6.357496087473720969e+00
2.920750000000000000e+09, -6.388386700449048661e+00
2.921000000000000000e+09, -6.418803929528196228e+00
2.921250000000000000e+09, -6.448757444783812076e+00
2.921500000000000000e+09, -6.478256669564633974e+00
2.921750000000000000e+09, -6.507310788039235128e+00
2.922000000000000000e+09, -6.535928752471181546e+00
2.922250000000000000e+09, -6.564119290236507531e+00
2.922500000000000000e+09, -6.591890910593914299e+00
2.922750000000000000e+09, -6.619251911217626017e+00
2.923000000000000000e+09, -6.646210384502388990e+00
2.923250000000000000e+09, -6.672774223649676983e+00
2.923500000000000000e+09, -6.698951128543760625e+00
2.923750000000000000e+09, -6.724748611425904521e+00
2.924000000000000000e+09, -6.750174002374615512e+00
2.924250000000000000e+09, -6.775234454599489808e+00
2.924500000000000000e+09, -6.799936949555887011e+00
2.924750000000000000e+09, -6.824288301887356134e+00
2.925000000000000000e+09, -6.848295164202420793e+00
2.925250000000000000e+09, -6.871964031692055386e+00
2.925500000000000000e+09, -6.895301246593911415e+00
2.925750000000000000e+09, -6.918313002509098197e+00
2.926000000000000000e+09, -6.941005348577061085e+00
2.926250000000000000e+09, -6.963384193513888043e+00
2.926500000000000000e+09, -6.985455309519135625e+00
2.926750000000000000e+09, -7.007224336056057545e+00
2.927000000000000000e+09, -7.028696783509902346e+00
2.927250000000000000e+09, -7.049878036728792097e+00
2.927500000000000000e+09, -7.070773358451451607e+00
2.927750000000000000e+09, -7.091387892625929723e+00
2.928000000000000000e+09, -7.111726667623263332e+00
2.928250000000000000e+09, -7.131794599349872144e+00
2.928500000000000000e+09, -7.151596494262326686e+00
2.928750000000000000e+09, -7.171137052287990699e+00
2.929000000000000000e+09, -7.190420869654866820e+00
2.929250000000000000e+09, -7.209452441633900754e+00
2.929500000000000000e+09, -7.228236165196793905e+00
2.929750000000000000e+09, -7.246776341592323867e+00
2.930000000000000000e+09, -7.265077178844009609e+00
2.930250000000000000e+09, -7.283142794171856949e+00
2.930500000000000000e+09, -7.300977216340830189e+00
2.930750000000000000e+09, -7.318584387938563474e+00
2.931000000000000000e+09, -7.335968167584757893e+00
2.931250000000000000e+09, -7.353132332074588717e+00
2.931500000000000000e+09, -7.370080578458384046e+00
2.931750000000000000e+09, -7.386816526059720722e+00
2.932000000000000000e+09, -7.403343718434035381e+00
2.932250000000000000e+09, -7.419665625269739273e+00
2.932500000000000000e+09, -7.435785644233760650e+00
2.932750000000000000e+09, -7.451707102763377222e+00
2.933000000000000000e+09, -7.467433259806121271e+00
2.933250000000000000e+09, -7.482967307509455601e+00
2.933500000000000000e+09, -7.498312372861902553e+00
2.933750000000000000e+09, -7.513471519287200806e+00
2.934000000000000000e+09, -7.528447748193020317e+00
2.934250000000000000e+09, -7.543244000475725741e+00
2.934500000000000000e+09, -7.557863157982605884e+00
2.934750000000000000e+09, -7.572308044932932525e+00
2.935000000000000000e+09, -7.586581429299187107e+00
2.935250000000000000e+09, -7.600686024149715614e+00
2.935500000000000000e+09, -7.614624488954046200e+00
2.935750000000000000e+09, -7.628399430852057961e+00
2.936000000000000000e+09, -7.642013405888127053e+00
2.936250000000000000e+09, -7.655468920211381700e+00
2.936500000000000000e+09, -7.668768431243092820e+00
2.936750000000000000e+09, -7.681914348812256321e+00
2.937000000000000000e+09, -7.694909036260343171e+00
2.937250000000000000e+09, -7.707754811516161375e+00
2.937500000000000000e+09, -7.720453948141788203e+00
2.937750000000000000e+09, -7.733008676350408450e+00
2.938000000000000000e+09, -7.745421183996973546e+00
2.938250000000000000e+09, -7.757693617542471998e+00
2.938500000000000000e+09, -7.769828082992626506e+00
2.938750000000000000e+09, -7.781826646811792259e+00
2.939000000000000000e+09, -7.793691336812809567e+00
2.939250000000000000e+09, -7.805424143023508954e+00
2.939500000000000000e+09, -7.817027018530606775e+00
