freq, data
2.800000000000000000e+09, -2.789923999999999626e+00
2.800250000000000000e+09, -2.789923999999999626e+00
2.800500000000000000e+09, -2.789923999999999626e+00
2.800750000000000000e+09, -2.789923999999999626e+00
2.801000000000000000e+09, -2.789923999999999626e+00
2.801250000000000000e+09, -2.789923999999999626e+00
2.801500000000000000e+09, -2.789923999999999626e+00
2.801750000000000000e+09, -2.789923999999999626e+00
2.802000000000000000e+09, -2.789923999999999626e+00
2.802250000000000000e+09, -2.789923999999999626e+00
2.802500000000000000e+09, -2.789923999999999626e+00
2.802750000000000000e+09, -2.789923999999999626e+00
2.803000000000000000e+09, -2.789923999999999626e+00
2.803250000000000000e+09, -2.789923999999999626e+00
2.803500000000000000e+09, -2.789923999999999626e+00
2.803750000000000000e+09, -2.789923999999999626e+00
2.804000000000000000e+09, -2.789923999999999626e+00
2.804250000000000000e+09, -2.789923999999999626e+00
2.804500000000000000e+09, -2.789923999999999626e+00
2.804750000000000000e+09, -2.789923999999999626e+00
2.805000000000000000e+09, -2.789923999999999626e+00
2.805250000000000000e+09, -2.789923999999999626e+00
2.805500000000000000e+09, -2.789923999999999626e+00
2.805750000000000000e+09, -2.789923999999999626e+00
2.806000000000000000e+09, -2.789923999999999626e+00
2.806250000000000000e+09, -2.789923999999999626e+00
2.806500000000000000e+09, -2.789923999999999626e+00
2.806750000000000000e+09, -2.789923999999999626e+00
2.807000000000000000e+09, -2.789923999999999626e+00
2.807250000000000000e+09, -2.789923999999999626e+00
2.807500000000000000e+09, -2.789923999999999626e+00
2.807750000000000000e+09, -2.789923999999999626e+00
2.808000000000000000e+09, -2.789923999999999626e+00
2.808250000000000000e+09, -2.789923999999999626e+00
2.808500000000000000e+09, -2.789923999999999626e+00
2.808750000000000000e+09, -2.789923999999999626e+00
2.809000000000000000e+09, -2.789923999999999626e+00
2.809250000000000000e+09, -2.789923999999999626e+00
2.809500000000000000e+09, -2.789923999999999626e+00
2.809750000000000000e+09, -2.789923999999999626e+00
2.810000000000000000e+09, -2.789923999999999626e+00
2.810250000000000000e+09, -2.789923999999999626e+00
2.810500000000000000e+09, -2.789923999999999626e+00
2.810750000000000000e+09, -2.789923999999999626e+00
2.811000000000000000e+09, -2.789923999999999626e+00
2.811250000000000000e+09, -2.789923999999999626e+00
2.811500000000000000e+09, -2.789923999999999626e+00
2.811750000000000000e+09, -2.789923999999999626e+00
2.812000000000000000e+09, -2.789923999999999626e+00
2.812250000000000000e+09, -2.789923999999999626e+00
2.812500000000000000e+09, -2.789923999999999626e+00
2.812750000000000000e+09, -2.789923999999999626e+00
2.813000000000000000e+09, -2.789923999999999626e+00
2.813250000000000000e+09, -2.789923999999999626e+00
2.813500000000000000e+09, -2.789923999999999626e+00
2.813750000000000000e+09, -2.789923999999999626e+00
2.814000000000000000e+09, -2.789923999999999626e+00
2.814250000000000000e+09, -2.789923999999999626e+00
2.814500000000000000e+09, -2.789923999999999626e+00
2.814750000000000000e+09, -2.789923999999999626e+00
2.815000000000000000e+09, -2.789923999999999626e+00
2.815250000000000000e+09, -2.789923999999999626e+00
2.815500000000000000e+09, -2.789923999999999626e+00
2.815750000000000000e+09, -2.789923999999999626e+00
2.816000000000000000e+09, -2.789923999999999626e+00
2.816250000000000000e+09, -2.789923999999999626e+00
2.816500000000000000e+09, -2.789923999999999626e+00
2.816750000000000000e+09, -2.789923999999999626e+00
2.817000000000000000e+09, -2.789923999999999626e+00
2.817250000000000000e+09, -2.789923999999999626e+00
2.817500000000000000e+09, -2.789923999999999626e+00
2.817750000000000000e+09, -2.789923999999999626e+00
2.818000000000000000e+09, -2.789923999999999626e+00
2.818250000000000000e+09, -2.789923999999999626e+00
2.818500000000000000e+09, -2.789923999999999626e+00
2.818750000000000000e+09, -2.789923999999999626e+00
2.819000000000000000e+09, -2.789923999999999626e+00
2.819250000000000000e+09, -2.789923999999999626e+00
2.819500000000000000e+09, -2.789923999999999626e+00
2.819750000000000000e+09, -2.789923999999999626e+00
2.820000000000000000e+09, -2.789923999999999626e+00
2.820250000000000000e+09, -2.789923999999999626e+00
2.820500000000000000e+09, -2.789923999999999626e+00
2.820750000000000000e+09, -2.789923999999999626e+00
2.821000000000000000e+09, -2.789923999999999626e+00
2.821250000000000000e+09, -2.789923999999999626e+00
2.821500000000000000e+09, -2.789923999999999626e+00
2.821750000000000000e+09, -2.789923999999999626e+00
2.822000000000000000e+09, -2.789923999999999626e+00
2.822250000000000000e+09, -2.789923999999999626e+00
2.822500000000000000e+09, -2.789923999999999626e+00
2.822750000000000000e+09, -2.789923999999999626e+00
2.823000000000000000e+09, -2.789923999999999626e+00
2.823250000000000000e+09, -2.789923999999999626e+00
2.823500000000000000e+09, -2.789923999999999626e+00
2.823750000000000000e+09, -2.789923999999999626e+00
2.824000000000000000e+09, -2.789923999999999626e+00
2.824250000000000000e+09, -2.789923999999999626e+00
2.824500000000000000e+09, -2.789923999999999626e+00
2.824750000000000000e+09, -2.789923999999999626e+00
2.825000000000000000e+09, -2.789923999999999626e+00
2.825250000000000000e+09, -2.789923999999999626e+00
2.825500000000000000e+09, -2.789923999999999626e+00
2.825750000000000000e+09, -2.789923999999999626e+00
2.826000000000000000e+09, -2.789923999999999626e+00
2.826250000000000000e+09, -2.789923999999999626e+00
2.826500000000000000e+09, -2.789923999999999626e+00
2.826750000000000000e+09, -2.789923999999999626e+00
2.827000000000000000e+09, -2.789923999999999626e+00
2.827250000000000000e+09, -2.789923999999999626e+00
2.827500000000000000e+09, -2.789923999999999626e+00
2.827750000000000000e+09, -2.789923999999999626e+00
2.828000000000000000e+09, -2.789923999999999626e+00
2.828250000000000000e+09, -2.789923999999999626e+00
2.828500000000000000e+09, -2.789923999999999626e+00
2.828750000000000000e+09, -2.789923999999999626e+00
2.829000000000000000e+09, -2.789923999999999626e+00
2.829250000000000000e+09, -2.789923999999999626e+00
2.829500000000000000e+09, -2.789923999999999626e+00
2.829750000000000000e+09, -2.789923999999999626e+00
2.830000000000000000e+09, -2.784899999999999487e+00
2.830250000000000000e+09, -2.837900000000000311e+00
2.830500000000000000e+09, -2.803100000000000147e+00
2.830750000000000000e+09, -2.642999999999999794e+00
2.831000000000000000e+09, -2.726300000000000168e+00
2.831250000000000000e+09, -2.656399999999999650e+00
2.831500000000000000e+09, -2.629899999999999682e+00
2.831750000000000000e+09, -2.751300000000000079e+00
2.832000000000000000e+09, -2.739700000000000468e+00
2.832250000000000000e+09, -2.890099999999999891e+00
2.832500000000000000e+09, -2.775800000000000267e+00
2.832750000000000000e+09, -2.724499999999999922e+00
2.833000000000000000e+09, -2.731899999999999995e+00
2.833250000000000000e+09, -2.648600000000000065e+00
2.833500000000000000e+09, -2.777599999999999625e+00
2.833750000000000000e+09, -2.785099999999999909e+00
2.834000000000000000e+09, -2.646500000000000075e+00
2.834250000000000000e+09, -2.802800000000000402e+00
2.834500000000000000e+09, -2.744400000000000173e+00
2.834750000000000000e+09, -2.685099999999999820e+00
2.835000000000000000e+09, -2.785099999999999909e+00
2.835250000000000000e+09, -2.740000000000000213e+00
2.835500000000000000e+09, -2.912299999999999667e+00
2.835750000000000000e+09, -2.810700000000000198e+00
2.836000000000000000e+09, -2.792399999999999771e+00
2.836250000000000000e+09, -2.739300000000000512e+00
2.836500000000000000e+09, -2.829699999999999882e+00
2.836750000000000000e+09, -2.839699999999999669e+00
2.837000000000000000e+09, -2.776899999999999924e+00
2.837250000000000000e+09, -2.722799999999999887e+00
2.837500000000000000e+09, -2.891899999999999693e+00
2.837750000000000000e+09, -2.750799999999999912e+00
2.838000000000000000e+09, -2.661999999999999922e+00
2.838250000000000000e+09, -2.519200000000000106e+00
2.838500000000000000e+09, -2.669299999999999784e+00
2.838750000000000000e+09, -2.428800000000000292e+00
2.839000000000000000e+09, -2.564100000000000268e+00
2.839250000000000000e+09, -2.692700000000000315e+00
2.839500000000000000e+09, -2.631099999999999994e+00
2.839750000000000000e+09, -2.487099999999999866e+00
2.840000000000000000e+09, -2.667900000000000382e+00
2.840250000000000000e+09, -2.715000000000000302e+00
2.840500000000000000e+09, -2.619500000000000384e+00
2.840750000000000000e+09, -2.598300000000000054e+00
2.841000000000000000e+09, -2.373200000000000198e+00
2.841250000000000000e+09, -2.540700000000000180e+00
2.841500000000000000e+09, -2.568800000000000416e+00
2.841750000000000000e+09, -2.463400000000000034e+00
2.842000000000000000e+09, -2.490000000000000213e+00
2.842250000000000000e+09, -2.253699999999999815e+00
2.842500000000000000e+09, -2.319999999999999840e+00
2.842750000000000000e+09, -2.229100000000000303e+00
2.843000000000000000e+09, -2.345500000000000362e+00
2.843250000000000000e+09, -2.340300000000000047e+00
2.843500000000000000e+09, -2.264400000000000190e+00
2.843750000000000000e+09, -2.152800000000000047e+00
2.844000000000000000e+09, -2.171699999999999964e+00
2.844250000000000000e+09, -2.182199999999999918e+00
2.844500000000000000e+09, -2.160699999999999843e+00
2.844750000000000000e+09, -2.006400000000000183e+00
2.845000000000000000e+09, -2.086500000000000021e+00
2.845250000000000000e+09, -1.929200000000000026e+00
2.845500000000000000e+09, -1.907900000000000151e+00
2.845750000000000000e+09, -1.932700000000000085e+00
2.846000000000000000e+09, -1.803400000000000114e+00
2.846250000000000000e+09, -1.707600000000000007e+00
2.846500000000000000e+09, -1.736099999999999755e+00
2.846750000000000000e+09, -1.559999999999999831e+00
2.847000000000000000e+09, -1.527499999999999858e+00
2.847250000000000000e+09, -1.595500000000000140e+00
2.847500000000000000e+09, -1.609699999999999909e+00
2.847750000000000000e+09, -1.644100000000000117e+00
2.848000000000000000e+09, -1.498799999999999910e+00
2.848250000000000000e+09, -1.469400000000000039e+00
2.848500000000000000e+09, -1.327099999999999724e+00
2.848750000000000000e+09, -1.253900000000000015e+00
2.849000000000000000e+09, -1.116000000000000103e+00
2.849250000000000000e+09, -1.003300000000000081e+00
2.849500000000000000e+09, -8.349999999999999645e-01
2.849750000000000000e+09, -9.151999999999999025e-01
2.850000000000000000e+09, -8.313999999999999169e-01
2.850250000000000000e+09, -7.396000000000000352e-01
2.850500000000000000e+09, -6.738000000000000655e-01
2.850750000000000000e+09, -7.339999999999998748e-01
2.851000000000000000e+09, -6.657000000000000695e-01
2.851250000000000000e+09, -6.804000000000000048e-01
2.851500000000000000e+09, -6.765000000000001013e-01
2.851750000000000000e+09, -4.556999999999999940e-01
2.852000000000000000e+09, -3.580999999999999184e-01
2.852250000000000000e+09, -6.119999999999999746e-02
2.852500000000000000e+09, -1.153000000000000136e-01
2.852750000000000000e+09, 1.140000000000001776e-02
2.853000000000000000e+09, 4.038000000000000478e-01
2.853250000000000000e+09, 7.895000000000000906e-01
2.853500000000000000e+09, 1.042300000000000004e+00
2.853750000000000000e+09, 1.375799999999999912e+00
2.854000000000000000e+09, 2.007400000000000073e+00
2.854250000000000000e+09, 2.332599999999999785e+00
2.854500000000000000e+09, 2.761299999999999866e+00
2.854750000000000000e+09, 3.097000000000000419e+00
2.855000000000000000e+09, 3.593099999999999739e+00
2.855250000000000000e+09, 3.852899999999999991e+00
2.855500000000000000e+09, 4.197699999999999321e+00
2.855750000000000000e+09, 5.041100000000000136e+00
2.856000000000000000e+09, 5.726999999999999424e+00
2.856250000000000000e+09, 6.484399999999999942e+00
2.856500000000000000e+09, 7.390799999999999592e+00
